Pattern size,Pattern ID,Pattern frequency,Pattern repos,Pattern commits,Sample ID,Repository,Datetime,Repo directory,Commit hash,Commit_message,Is bug fix
6,1107,4,1,1,26250232,https://github.com/tensorpack/tensorpack.git,17.10.2017 15:03:22,/data/stairs/batch5DL/tensorpack,ce709fa3a6380a5d4c9c03deb88047710e2a5600,fix multigpu training,TRUE
6,1107,4,1,1,26250233,https://github.com/tensorpack/tensorpack.git,17.10.2017 15:03:22,/data/stairs/batch5DL/tensorpack,ce709fa3a6380a5d4c9c03deb88047710e2a5600,fix multigpu training,TRUE
6,1107,4,1,1,26250235,https://github.com/tensorpack/tensorpack.git,17.10.2017 15:03:22,/data/stairs/batch5DL/tensorpack,ce709fa3a6380a5d4c9c03deb88047710e2a5600,fix multigpu training,TRUE
6,272,3,1,2,3516424,https://github.com/dmlc/gluon-nlp.git,16.08.2018 17:10:24,/data/stairs/batch3DL/gluon-nlp,a947d66d28baaae1302363556a8a18b04fa6aa40,Transform refactor (#282)* Organize corpora by name instead of initial usageText corpora can be used for different tasks. The current API mandates the usefor a particular task by coupling the raw dataset representation with the thetransforms. This re-organizes the code declaring the different datasets as apreparation for refactoring the API.* Remove LM Dataset/Stream in favor of equivalent batchifyBefore this change. the ability to transform a dataset to BPTT batches requireda dataset or stream to subclass a LanguageModelDataset / LanguageModelStream.imposing restrictions on the use of the Dataset (such as enforcing flattening).* Introduce EmbeddingCenterContextBatchify API alike changed BPTT API* Update embedding training script* Update WikiText defaults to match LanguageModelDataset defaults* Update language model scripts* Add stream_identity_wrappers fixture to testsAll DataStreams included in Gluon-NLP should support being wrapped by one of thewrappers returned by this test fixture. When writing a test to test some Stream.make sure to parameterize it by stream_identity_wrappers so that the stream istested with all possible stream wrappers.* Make CorpusBatchify return a gluon.data.Dataset instead of ndarray* Update language_model.ipynb* Update sentiment_analysis.ipynb* Update embedding.evaluation* Update word_embedding_training.ipynb* Add test_gbw.py* Improve doc* Add missing class to doc,FALSE
6,272,3,1,2,3516425,https://github.com/dmlc/gluon-nlp.git,04.06.2018 10:51:59,/data/stairs/batch3DL/gluon-nlp,ad1e6cdc3cd1edd15daf3a14086de70f6c208788,Don't treat language model datasets special (#128)* Don't treat language model datasets special.They can be used for other tasks too. Instead move the language model specificbatchify functions to data.batchify* Rename data/language_model.py to data/wikitext.py and fix doc* Update version number,TRUE
6,272,3,1,2,3516423,https://github.com/dmlc/gluon-nlp.git,16.08.2018 17:10:24,/data/stairs/batch3DL/gluon-nlp,a947d66d28baaae1302363556a8a18b04fa6aa40,Transform refactor (#282)* Organize corpora by name instead of initial usageText corpora can be used for different tasks. The current API mandates the usefor a particular task by coupling the raw dataset representation with the thetransforms. This re-organizes the code declaring the different datasets as apreparation for refactoring the API.* Remove LM Dataset/Stream in favor of equivalent batchifyBefore this change. the ability to transform a dataset to BPTT batches requireda dataset or stream to subclass a LanguageModelDataset / LanguageModelStream.imposing restrictions on the use of the Dataset (such as enforcing flattening).* Introduce EmbeddingCenterContextBatchify API alike changed BPTT API* Update embedding training script* Update WikiText defaults to match LanguageModelDataset defaults* Update language model scripts* Add stream_identity_wrappers fixture to testsAll DataStreams included in Gluon-NLP should support being wrapped by one of thewrappers returned by this test fixture. When writing a test to test some Stream.make sure to parameterize it by stream_identity_wrappers so that the stream istested with all possible stream wrappers.* Make CorpusBatchify return a gluon.data.Dataset instead of ndarray* Update language_model.ipynb* Update sentiment_analysis.ipynb* Update embedding.evaluation* Update word_embedding_training.ipynb* Add test_gbw.py* Improve doc* Add missing class to doc,FALSE
6,1739,3,1,1,36312779,https://github.com/deepchem/deepchem.git,26.12.2016 22:31:56,/data/stairs/batch6DL/deepchem,ed5433429ce81aaf059bddcb48c23dcca4465be9,Debugging,FALSE
6,1739,3,1,1,36312780,https://github.com/deepchem/deepchem.git,26.12.2016 22:31:56,/data/stairs/batch6DL/deepchem,ed5433429ce81aaf059bddcb48c23dcca4465be9,Debugging,FALSE
6,1739,3,1,1,36312781,https://github.com/deepchem/deepchem.git,26.12.2016 22:31:56,/data/stairs/batch6DL/deepchem,ed5433429ce81aaf059bddcb48c23dcca4465be9,Debugging,FALSE
6,675,3,1,1,23580720,https://github.com/catalyst-team/catalyst.git,24.12.2018 19:58:34,/data/stairs/batch4DL/catalyst,095f33895ca7b41e0574ab2fc22ec949b86324d9,looking for legacy,FALSE
6,675,3,1,1,23580718,https://github.com/catalyst-team/catalyst.git,24.12.2018 19:58:34,/data/stairs/batch4DL/catalyst,095f33895ca7b41e0574ab2fc22ec949b86324d9,looking for legacy,FALSE
6,675,3,1,1,23580719,https://github.com/catalyst-team/catalyst.git,24.12.2018 19:58:34,/data/stairs/batch4DL/catalyst,095f33895ca7b41e0574ab2fc22ec949b86324d9,looking for legacy,FALSE
6,1419,4,1,1,33192554,https://github.com/deepchem/deepchem.git,10.05.2019 17:50:13,/data/stairs/batch6DL/deepchem,0c241128fc008e89745690bd58e91e754aa40514,Continue converting graph models to KerasModel,FALSE
6,1419,4,1,1,33192552,https://github.com/deepchem/deepchem.git,10.05.2019 17:50:13,/data/stairs/batch6DL/deepchem,0c241128fc008e89745690bd58e91e754aa40514,Continue converting graph models to KerasModel,FALSE
6,1419,4,1,1,33192553,https://github.com/deepchem/deepchem.git,10.05.2019 17:50:13,/data/stairs/batch6DL/deepchem,0c241128fc008e89745690bd58e91e754aa40514,Continue converting graph models to KerasModel,FALSE
6,1419,4,1,1,33192555,https://github.com/deepchem/deepchem.git,10.05.2019 17:50:13,/data/stairs/batch6DL/deepchem,0c241128fc008e89745690bd58e91e754aa40514,Continue converting graph models to KerasModel,FALSE
6,41,6,2,2,584509,https://github.com/GPflow/GPflow.git,11.01.2017 09:06:53,/data/stairs/batch5DL/GPflow,b13937d5519dacd71c92cd7b937b5f9da3cb19ce,Changes for tf0.12 (#307)* Changes for tf0.12.* Modified tests as well. updated readme & version.* Update .travis.yml,FALSE
6,41,6,2,2,584506,https://github.com/tensorpack/tensorpack.git,31.12.2016 16:10:49,/data/stairs/batch5DL/tensorpack,4e7977f52704c9448432628bc51e448e7823c7f2,remove all_variables,FALSE
6,41,6,2,2,584514,https://github.com/GPflow/GPflow.git,11.01.2017 09:06:53,/data/stairs/batch5DL/GPflow,b13937d5519dacd71c92cd7b937b5f9da3cb19ce,Changes for tf0.12 (#307)* Changes for tf0.12.* Modified tests as well. updated readme & version.* Update .travis.yml,FALSE
6,41,6,2,2,584504,https://github.com/GPflow/GPflow.git,11.01.2017 09:06:53,/data/stairs/batch5DL/GPflow,b13937d5519dacd71c92cd7b937b5f9da3cb19ce,Changes for tf0.12 (#307)* Changes for tf0.12.* Modified tests as well. updated readme & version.* Update .travis.yml,FALSE
6,41,6,2,2,584512,https://github.com/GPflow/GPflow.git,11.01.2017 09:06:53,/data/stairs/batch5DL/GPflow,b13937d5519dacd71c92cd7b937b5f9da3cb19ce,Changes for tf0.12 (#307)* Changes for tf0.12.* Modified tests as well. updated readme & version.* Update .travis.yml,FALSE
6,41,6,2,2,584507,https://github.com/tensorpack/tensorpack.git,31.12.2016 16:10:49,/data/stairs/batch5DL/tensorpack,4e7977f52704c9448432628bc51e448e7823c7f2,remove all_variables,FALSE
6,1716,3,1,1,36305202,https://github.com/ray-project/ray.git,13.01.2019 01:47:29,/data/stairs/batch6DL/ray,d2cf8561f234e29b2aaf6e61bc65de23e49a7165,Refactor code about ray.ObjectID. (#3674)* Refactor code about ray.ObjectID.* remove from_random and use nil_id instead of constructor* remove id() in hash* Lint and fix* Change driver id to ObjectID* Replace binary_to_hex(ObjectID.id()) to ObjectID.hex(),TRUE
6,1716,3,1,1,36305200,https://github.com/ray-project/ray.git,13.01.2019 01:47:29,/data/stairs/batch6DL/ray,d2cf8561f234e29b2aaf6e61bc65de23e49a7165,Refactor code about ray.ObjectID. (#3674)* Refactor code about ray.ObjectID.* remove from_random and use nil_id instead of constructor* remove id() in hash* Lint and fix* Change driver id to ObjectID* Replace binary_to_hex(ObjectID.id()) to ObjectID.hex(),TRUE
6,1716,3,1,1,36305203,https://github.com/ray-project/ray.git,13.01.2019 01:47:29,/data/stairs/batch6DL/ray,d2cf8561f234e29b2aaf6e61bc65de23e49a7165,Refactor code about ray.ObjectID. (#3674)* Refactor code about ray.ObjectID.* remove from_random and use nil_id instead of constructor* remove id() in hash* Lint and fix* Change driver id to ObjectID* Replace binary_to_hex(ObjectID.id()) to ObjectID.hex(),TRUE
6,1645,3,1,1,36095171,https://github.com/chainer/chainercv.git,03.02.2019 22:21:46,/data/stairs/batch6DL/chainercv,9decee5ab0aaa0614ea4e9557a6cd24333dbe7fe,Replace read_image to read_label,FALSE
6,1645,3,1,1,36095172,https://github.com/chainer/chainercv.git,03.02.2019 22:21:46,/data/stairs/batch6DL/chainercv,9decee5ab0aaa0614ea4e9557a6cd24333dbe7fe,Replace read_image to read_label,FALSE
6,1645,3,1,1,36095170,https://github.com/chainer/chainercv.git,03.02.2019 22:21:46,/data/stairs/batch6DL/chainercv,9decee5ab0aaa0614ea4e9557a6cd24333dbe7fe,Replace read_image to read_label,FALSE
6,483,5,1,1,6113541,https://github.com/catalyst-team/catalyst.git,30.10.2019 17:09:40,/data/stairs/batch4DL/catalyst,b27d8def595b8974ad255792d969a043233c09df,Loggers logic out of `RunnerState` (#443)* working on new logger logic* it's hard* removed loggers from state* add never_show to VerboseLogger* fix* update verbose logger* hotfix* remove unused* fix docs* logger-callback – simplified?* update loggers* update 2,TRUE
6,483,5,1,1,6113548,https://github.com/catalyst-team/catalyst.git,30.10.2019 17:09:40,/data/stairs/batch4DL/catalyst,b27d8def595b8974ad255792d969a043233c09df,Loggers logic out of `RunnerState` (#443)* working on new logger logic* it's hard* removed loggers from state* add never_show to VerboseLogger* fix* update verbose logger* hotfix* remove unused* fix docs* logger-callback – simplified?* update loggers* update 2,TRUE
6,483,5,1,1,6113543,https://github.com/catalyst-team/catalyst.git,30.10.2019 17:09:40,/data/stairs/batch4DL/catalyst,b27d8def595b8974ad255792d969a043233c09df,Loggers logic out of `RunnerState` (#443)* working on new logger logic* it's hard* removed loggers from state* add never_show to VerboseLogger* fix* update verbose logger* hotfix* remove unused* fix docs* logger-callback – simplified?* update loggers* update 2,TRUE
6,483,5,1,1,6113547,https://github.com/catalyst-team/catalyst.git,30.10.2019 17:09:40,/data/stairs/batch4DL/catalyst,b27d8def595b8974ad255792d969a043233c09df,Loggers logic out of `RunnerState` (#443)* working on new logger logic* it's hard* removed loggers from state* add never_show to VerboseLogger* fix* update verbose logger* hotfix* remove unused* fix docs* logger-callback – simplified?* update loggers* update 2,TRUE
6,483,5,1,1,6113544,https://github.com/catalyst-team/catalyst.git,30.10.2019 17:09:40,/data/stairs/batch4DL/catalyst,b27d8def595b8974ad255792d969a043233c09df,Loggers logic out of `RunnerState` (#443)* working on new logger logic* it's hard* removed loggers from state* add never_show to VerboseLogger* fix* update verbose logger* hotfix* remove unused* fix docs* logger-callback – simplified?* update loggers* update 2,TRUE
6,432,3,1,1,5640988,https://github.com/NervanaSystems/nlp-architect.git,06.03.2019 10:34:08,/data/stairs/batch3DL/nlp-architect,c67aabab14b14fdef4b7e0ac576e2178dfb272b3,Security and doc updates (#362)* Fixed pylint and flake8 errors* Security and documentation updates* Updated installation method,TRUE
6,432,3,1,1,5640987,https://github.com/NervanaSystems/nlp-architect.git,06.03.2019 10:34:08,/data/stairs/batch3DL/nlp-architect,c67aabab14b14fdef4b7e0ac576e2178dfb272b3,Security and doc updates (#362)* Fixed pylint and flake8 errors* Security and documentation updates* Updated installation method,TRUE
6,432,3,1,1,5640989,https://github.com/NervanaSystems/nlp-architect.git,06.03.2019 10:34:08,/data/stairs/batch3DL/nlp-architect,c67aabab14b14fdef4b7e0ac576e2178dfb272b3,Security and doc updates (#362)* Fixed pylint and flake8 errors* Security and documentation updates* Updated installation method,TRUE
6,1041,4,1,1,25430647,https://github.com/aleju/imgaug.git,27.08.2018 22:16:27,/data/stairs/batch5DL/imgaug,2f92466d7827eb401fda0debe0a87fd2fa18906b,Replace misc.imresize() by imgaug's resize functionsmisc.imresize() is deprecated. hence it is herereplaced by imgaug's own resize functions (i.e. byOpenCV),FALSE
6,1041,4,1,1,25430648,https://github.com/aleju/imgaug.git,27.08.2018 22:16:27,/data/stairs/batch5DL/imgaug,2f92466d7827eb401fda0debe0a87fd2fa18906b,Replace misc.imresize() by imgaug's resize functionsmisc.imresize() is deprecated. hence it is herereplaced by imgaug's own resize functions (i.e. byOpenCV),FALSE
6,1041,4,1,1,25430650,https://github.com/aleju/imgaug.git,27.08.2018 22:16:27,/data/stairs/batch5DL/imgaug,2f92466d7827eb401fda0debe0a87fd2fa18906b,Replace misc.imresize() by imgaug's resize functionsmisc.imresize() is deprecated. hence it is herereplaced by imgaug's own resize functions (i.e. byOpenCV),FALSE
6,1041,4,1,1,25430645,https://github.com/aleju/imgaug.git,27.08.2018 22:16:27,/data/stairs/batch5DL/imgaug,2f92466d7827eb401fda0debe0a87fd2fa18906b,Replace misc.imresize() by imgaug's resize functionsmisc.imresize() is deprecated. hence it is herereplaced by imgaug's own resize functions (i.e. byOpenCV),FALSE
6,1817,10,1,1,37204457,https://github.com/ray-project/ray.git,07.06.2019 16:11:37,/data/stairs/batch6DL/ray,5eff47b657dd8ed74fc1ff4b5e2339d60924d49e,[C++] Add hash table to Redis-Module (#4911),FALSE
6,1817,10,1,1,37204473,https://github.com/ray-project/ray.git,07.06.2019 16:11:37,/data/stairs/batch6DL/ray,5eff47b657dd8ed74fc1ff4b5e2339d60924d49e,[C++] Add hash table to Redis-Module (#4911),FALSE
6,1817,10,1,1,37204462,https://github.com/ray-project/ray.git,07.06.2019 16:11:37,/data/stairs/batch6DL/ray,5eff47b657dd8ed74fc1ff4b5e2339d60924d49e,[C++] Add hash table to Redis-Module (#4911),FALSE
6,1817,10,1,1,37204466,https://github.com/ray-project/ray.git,07.06.2019 16:11:37,/data/stairs/batch6DL/ray,5eff47b657dd8ed74fc1ff4b5e2339d60924d49e,[C++] Add hash table to Redis-Module (#4911),FALSE
6,1817,10,1,1,37204471,https://github.com/ray-project/ray.git,07.06.2019 16:11:37,/data/stairs/batch6DL/ray,5eff47b657dd8ed74fc1ff4b5e2339d60924d49e,[C++] Add hash table to Redis-Module (#4911),FALSE
6,1817,10,1,1,37204459,https://github.com/ray-project/ray.git,07.06.2019 16:11:37,/data/stairs/batch6DL/ray,5eff47b657dd8ed74fc1ff4b5e2339d60924d49e,[C++] Add hash table to Redis-Module (#4911),FALSE
6,1817,10,1,1,37204464,https://github.com/ray-project/ray.git,07.06.2019 16:11:37,/data/stairs/batch6DL/ray,5eff47b657dd8ed74fc1ff4b5e2339d60924d49e,[C++] Add hash table to Redis-Module (#4911),FALSE
6,1817,10,1,1,37204468,https://github.com/ray-project/ray.git,07.06.2019 16:11:37,/data/stairs/batch6DL/ray,5eff47b657dd8ed74fc1ff4b5e2339d60924d49e,[C++] Add hash table to Redis-Module (#4911),FALSE
6,1817,10,1,1,37204455,https://github.com/ray-project/ray.git,07.06.2019 16:11:37,/data/stairs/batch6DL/ray,5eff47b657dd8ed74fc1ff4b5e2339d60924d49e,[C++] Add hash table to Redis-Module (#4911),FALSE
6,1817,10,1,1,37204469,https://github.com/ray-project/ray.git,07.06.2019 16:11:37,/data/stairs/batch6DL/ray,5eff47b657dd8ed74fc1ff4b5e2339d60924d49e,[C++] Add hash table to Redis-Module (#4911),FALSE
6,88,5,2,2,636592,https://github.com/deepchem/deepchem.git,07.07.2016 15:01:32,/data/stairs/batch6DL/deepchem,eb2b65a2bc545c69e7e196ff0c52d7f1d8db30fe,Bag of recent changes,FALSE
6,88,5,2,2,636590,https://github.com/deepchem/deepchem.git,07.07.2016 15:01:32,/data/stairs/batch6DL/deepchem,eb2b65a2bc545c69e7e196ff0c52d7f1d8db30fe,Bag of recent changes,FALSE
6,88,5,2,2,636591,https://github.com/deepchem/deepchem.git,07.07.2016 15:01:32,/data/stairs/batch6DL/deepchem,eb2b65a2bc545c69e7e196ff0c52d7f1d8db30fe,Bag of recent changes,FALSE
6,88,5,2,2,636589,https://github.com/deepchem/deepchem.git,07.07.2016 15:01:32,/data/stairs/batch6DL/deepchem,eb2b65a2bc545c69e7e196ff0c52d7f1d8db30fe,Bag of recent changes,FALSE
6,88,5,2,2,636593,https://github.com/uber/ludwig.git,30.07.2019 09:49:17,/data/stairs/batch3DL/ludwig,2648951bdbf3a8b3822461977ef6d49f91d8a9ed,completed adding mfcc features,FALSE
6,878,3,2,2,24582533,https://github.com/Unity-Technologies/ml-agents.git,24.05.2018 16:54:14,/data/stairs/batch5DL/ml-agents,99cd92bc53eaeb11927d6c940646964baf8f865a,Develop communicator redesign (#638)* [containers] Enables container support for scenes that use visual observations* [Initial Commit] Works only with simple balance ball* [Optimiztion] Store the academy in the brainBatcher as a temporary measure* [Modifications] Made it work from the editor as a prototype* [Made socket communicator and reimplmented all functionalities]* [Forgotten file] removed .meta file* [Forgot the meta file]* [Metafile] deleted metafile* [Comments] Removed dead code* [Comments] Added some descriptions* [Bug Fix] Multi brain scenario* [improved AgentInfo converter]* [Optimization] Remove VectorObs since StackedVectorObs is present in the AgentInfo protobuf object* [Timeout] Implemented a timeout for the rpc communicator in Unity* [Libraries] Added the C# Protobuf and Grpc libraries* [Requirements] Added protobuf 3.5.2 to the requirements* [Code Formating] Removed dead code and split some lines* [Line formatting] Reorganization of the Batcher code to be more readable and aadded comments* [TimeScale] Raising a UnityException no longer sets the timeScale to 0* [Updated Proto] Removed vector observation from agent info* [Removed unecessary using]* [Communication] Wrapped Initialization Parameters into a more standard initialization message* [Seeding] Reimplemented the seeding feature* [BugFix] Reimplementing the Academy Done flag* [Simplification] Done and Max Step of the academy are now reset in EnvironmentReset.* [New communicator implemetation] Renaming a few files and new implementation of communicator that uses Grpc with python as the server* [Addressed some comments] Made an interface for the communicator pf python. added some comments* [Reimplemented the Unit Tests for Python using the Mock Communicator* [Removed Libraries] Removed the Generated files from the branch (will give a zip containing the generated files and the script to generate them. Renamed the communicator pacakage to communicator_objects to improve lisibility* [Addresses comments]* [Address Comments] Made a working version of the RPC communicator using the new messages.* [Recovered functionnality and unit tests]* [Adding Comments]* [Missing parenthesis in comment]* [Make code look nicer]* [Fixed some bugs and added a Timeout on the communicators]* [API-Version] Bumped the API version in the pytests* [Improvements] Exchange will raise an error in unity if called on a closed communication in RPC* Instead of an error. Exchange will return null if communication is closed* [Fix Library for Windows]* [Bug Fixes in library]* [Error Message] Made the error message nicer when Unity does not find anyone to communicate with* [LSTM fix] Made sure the length of memory os consistent in environment.py* [Docker In Editor] Added in editor with docker* [Generated Files] Readded the Proto and GRPC grenerated files* [Fix indentation error]* [Bug Fix] Made sure Reset calls could not be counted twice* [Comment] Added comment in the Dockerfile about port 5005,TRUE
6,878,3,2,2,24582534,https://github.com/deepchem/deepchem.git,15.05.2018 11:00:58,/data/stairs/batch6DL/deepchem,2fba2bbcd68e7a145e7fdd584f8b19b75d875b95,NumpyDataset does not reshape its arrays,FALSE
6,878,3,2,2,24582532,https://github.com/deepchem/deepchem.git,15.05.2018 11:00:58,/data/stairs/batch6DL/deepchem,2fba2bbcd68e7a145e7fdd584f8b19b75d875b95,NumpyDataset does not reshape its arrays,FALSE
6,387,15,3,4,5119874,https://github.com/allenai/allennlp.git,27.02.2020 11:48:58,/data/stairs/batch5DL/allennlp,ddebbdc53544c64a1957cf0ec04a34578e9b57ba,Make most metrics work on GPU (#3851)* Make most metrics work on GPU* Make metric tests work on both GPU and CPU* Add a test for the test utility* mypy* Update allennlp/common/testing/test_case.pyCo-Authored-By: Mark Neumann <markn@allenai.org>* Fix a PR comment* flake8Co-authored-by: Mark Neumann <markn@allenai.org>,TRUE
6,387,15,3,4,5119878,https://github.com/ray-project/ray.git,10.02.2020 15:28:27,/data/stairs/batch6DL/ray,026f6884b5130238db8810470762b2b052aac8ba,[rllib] Add Decentralized DDPPO trainer and documentation (#7088),FALSE
6,387,15,3,4,5119873,https://github.com/keras-team/autokeras.git,03.08.2018 02:37:16,/data/stairs/batch3DL/autokeras,aa212fc6e72f394396ecde431a86c55e89ae194e,bug fix,TRUE
6,387,15,3,4,5119866,https://github.com/allenai/allennlp.git,27.02.2020 11:48:58,/data/stairs/batch5DL/allennlp,ddebbdc53544c64a1957cf0ec04a34578e9b57ba,Make most metrics work on GPU (#3851)* Make most metrics work on GPU* Make metric tests work on both GPU and CPU* Add a test for the test utility* mypy* Update allennlp/common/testing/test_case.pyCo-Authored-By: Mark Neumann <markn@allenai.org>* Fix a PR comment* flake8Co-authored-by: Mark Neumann <markn@allenai.org>,TRUE
6,387,15,3,4,5119867,https://github.com/keras-team/autokeras.git,03.08.2018 02:37:16,/data/stairs/batch3DL/autokeras,aa212fc6e72f394396ecde431a86c55e89ae194e,bug fix,TRUE
6,387,15,3,4,5119879,https://github.com/allenai/allennlp.git,27.02.2020 11:48:58,/data/stairs/batch5DL/allennlp,ddebbdc53544c64a1957cf0ec04a34578e9b57ba,Make most metrics work on GPU (#3851)* Make most metrics work on GPU* Make metric tests work on both GPU and CPU* Add a test for the test utility* mypy* Update allennlp/common/testing/test_case.pyCo-Authored-By: Mark Neumann <markn@allenai.org>* Fix a PR comment* flake8Co-authored-by: Mark Neumann <markn@allenai.org>,TRUE
6,387,15,3,4,5119871,https://github.com/allenai/allennlp.git,06.12.2017 14:48:16,/data/stairs/batch5DL/allennlp,5e88a2b1c5249b3bfd66f89c15a1fced7965d1e2,Ensure ELMo can run on GPU (#570)* WIP: ELMo on GPU* Add todo,FALSE
6,387,15,3,4,5119877,https://github.com/allenai/allennlp.git,06.12.2017 14:48:16,/data/stairs/batch5DL/allennlp,5e88a2b1c5249b3bfd66f89c15a1fced7965d1e2,Ensure ELMo can run on GPU (#570)* WIP: ELMo on GPU* Add todo,FALSE
6,387,15,3,4,5119868,https://github.com/keras-team/autokeras.git,03.08.2018 02:37:16,/data/stairs/batch3DL/autokeras,aa212fc6e72f394396ecde431a86c55e89ae194e,bug fix,TRUE
6,387,15,3,4,5119880,https://github.com/keras-team/autokeras.git,03.08.2018 02:37:16,/data/stairs/batch3DL/autokeras,aa212fc6e72f394396ecde431a86c55e89ae194e,bug fix,TRUE
6,387,15,3,4,5119875,https://github.com/keras-team/autokeras.git,03.08.2018 02:37:16,/data/stairs/batch3DL/autokeras,aa212fc6e72f394396ecde431a86c55e89ae194e,bug fix,TRUE
6,387,15,3,4,5119876,https://github.com/allenai/allennlp.git,06.12.2017 14:48:16,/data/stairs/batch5DL/allennlp,5e88a2b1c5249b3bfd66f89c15a1fced7965d1e2,Ensure ELMo can run on GPU (#570)* WIP: ELMo on GPU* Add todo,FALSE
6,387,15,3,4,5119872,https://github.com/allenai/allennlp.git,06.12.2017 14:48:16,/data/stairs/batch5DL/allennlp,5e88a2b1c5249b3bfd66f89c15a1fced7965d1e2,Ensure ELMo can run on GPU (#570)* WIP: ELMo on GPU* Add todo,FALSE
6,387,15,3,4,5119869,https://github.com/keras-team/autokeras.git,03.08.2018 02:37:16,/data/stairs/batch3DL/autokeras,aa212fc6e72f394396ecde431a86c55e89ae194e,bug fix,TRUE
6,387,15,3,4,5119870,https://github.com/allenai/allennlp.git,27.02.2020 11:48:58,/data/stairs/batch5DL/allennlp,ddebbdc53544c64a1957cf0ec04a34578e9b57ba,Make most metrics work on GPU (#3851)* Make most metrics work on GPU* Make metric tests work on both GPU and CPU* Add a test for the test utility* mypy* Update allennlp/common/testing/test_case.pyCo-Authored-By: Mark Neumann <markn@allenai.org>* Fix a PR comment* flake8Co-authored-by: Mark Neumann <markn@allenai.org>,TRUE
6,1458,5,1,1,33493372,https://github.com/chainer/chainercv.git,12.06.2017 00:57:09,/data/stairs/batch6DL/chainercv,b1f52e273400034ab02dece5628e8aad0ed5d439,replace fullmatch with match,FALSE
6,1458,5,1,1,33493378,https://github.com/chainer/chainercv.git,12.06.2017 00:57:09,/data/stairs/batch6DL/chainercv,b1f52e273400034ab02dece5628e8aad0ed5d439,replace fullmatch with match,FALSE
6,1458,5,1,1,33493376,https://github.com/chainer/chainercv.git,12.06.2017 00:57:09,/data/stairs/batch6DL/chainercv,b1f52e273400034ab02dece5628e8aad0ed5d439,replace fullmatch with match,FALSE
6,1458,5,1,1,33493379,https://github.com/chainer/chainercv.git,12.06.2017 00:57:09,/data/stairs/batch6DL/chainercv,b1f52e273400034ab02dece5628e8aad0ed5d439,replace fullmatch with match,FALSE
6,1458,5,1,1,33493373,https://github.com/chainer/chainercv.git,12.06.2017 00:57:09,/data/stairs/batch6DL/chainercv,b1f52e273400034ab02dece5628e8aad0ed5d439,replace fullmatch with match,FALSE
6,1037,48,1,1,25428778,https://github.com/tensorlayer/tensorlayer.git,23.01.2019 01:16:29,/data/stairs/batch5DL/tensorlayer,b2f873a59529a1cd810fd68f48981e056182ca82,deprecated hint,FALSE
6,1037,48,1,1,25428737,https://github.com/tensorlayer/tensorlayer.git,23.01.2019 01:16:29,/data/stairs/batch5DL/tensorlayer,b2f873a59529a1cd810fd68f48981e056182ca82,deprecated hint,FALSE
6,1037,48,1,1,25428767,https://github.com/tensorlayer/tensorlayer.git,23.01.2019 01:16:29,/data/stairs/batch5DL/tensorlayer,b2f873a59529a1cd810fd68f48981e056182ca82,deprecated hint,FALSE
6,1037,48,1,1,25428774,https://github.com/tensorlayer/tensorlayer.git,23.01.2019 01:16:29,/data/stairs/batch5DL/tensorlayer,b2f873a59529a1cd810fd68f48981e056182ca82,deprecated hint,FALSE
6,1037,48,1,1,25428741,https://github.com/tensorlayer/tensorlayer.git,23.01.2019 01:16:29,/data/stairs/batch5DL/tensorlayer,b2f873a59529a1cd810fd68f48981e056182ca82,deprecated hint,FALSE
6,1037,48,1,1,25428745,https://github.com/tensorlayer/tensorlayer.git,23.01.2019 01:16:29,/data/stairs/batch5DL/tensorlayer,b2f873a59529a1cd810fd68f48981e056182ca82,deprecated hint,FALSE
6,1037,48,1,1,25428744,https://github.com/tensorlayer/tensorlayer.git,23.01.2019 01:16:29,/data/stairs/batch5DL/tensorlayer,b2f873a59529a1cd810fd68f48981e056182ca82,deprecated hint,FALSE
6,1037,48,1,1,25428751,https://github.com/tensorlayer/tensorlayer.git,23.01.2019 01:16:29,/data/stairs/batch5DL/tensorlayer,b2f873a59529a1cd810fd68f48981e056182ca82,deprecated hint,FALSE
6,1037,48,1,1,25428763,https://github.com/tensorlayer/tensorlayer.git,23.01.2019 01:16:29,/data/stairs/batch5DL/tensorlayer,b2f873a59529a1cd810fd68f48981e056182ca82,deprecated hint,FALSE
6,1037,48,1,1,25428756,https://github.com/tensorlayer/tensorlayer.git,23.01.2019 01:16:29,/data/stairs/batch5DL/tensorlayer,b2f873a59529a1cd810fd68f48981e056182ca82,deprecated hint,FALSE
6,1037,48,1,1,25428772,https://github.com/tensorlayer/tensorlayer.git,23.01.2019 01:16:29,/data/stairs/batch5DL/tensorlayer,b2f873a59529a1cd810fd68f48981e056182ca82,deprecated hint,FALSE
6,1037,48,1,1,25428748,https://github.com/tensorlayer/tensorlayer.git,23.01.2019 01:16:29,/data/stairs/batch5DL/tensorlayer,b2f873a59529a1cd810fd68f48981e056182ca82,deprecated hint,FALSE
6,1037,48,1,1,25428738,https://github.com/tensorlayer/tensorlayer.git,23.01.2019 01:16:29,/data/stairs/batch5DL/tensorlayer,b2f873a59529a1cd810fd68f48981e056182ca82,deprecated hint,FALSE
6,1037,48,1,1,25428747,https://github.com/tensorlayer/tensorlayer.git,23.01.2019 01:16:29,/data/stairs/batch5DL/tensorlayer,b2f873a59529a1cd810fd68f48981e056182ca82,deprecated hint,FALSE
